raw_agbd_max,raw_agbd_mean,raw_agbd_min,raw_agbd_p01,raw_agbd_p05,raw_agbd_p25,raw_agbd_p50,raw_agbd_p75,raw_agbd_p95,raw_agbd_p99,raw_agbd_sd,raw_n,year,sampled_n,sampled_agbd_mean,sampled_agbd_sd,sampled_agbd_min,sampled_agbd_max,sampled_agbd_p01,sampled_agbd_p05,sampled_agbd_p25,sampled_agbd_p50,sampled_agbd_p75,sampled_agbd_p95,sampled_agbd_p99,agbd_standardized_mean_difference,agbd_median_shift_over_raw_iqr,smd_hard_gate_pass,median_shift_descriptive_warning,audit_status
4701.787598,129.4470955374567,0.0655340030789375,14.00717157890342,14.00717157890342,48.43975427530479,111.56272907506724,207.5226951903052,334.89835334000946,430.6245826629486,113.4174311582315,1668654,2019,22570,126.17957356683736,112.92626991096749,0.787926971912384,2276.653076,1.3916250467300415,10.59029769897461,29.904891490936276,103.7381135,190.86037075,324.7537336,434.44606206,-0.028809698273457984,0.04918576140258817,True,False,PASS
4126.558105,117.3366068068908,0.0,13.896754729126426,13.896754729126426,13.896754729126426,80.27163887443449,175.50788858631287,302.899453250904,430.59877827839495,111.7821113956526,1414707,2020,21538,120.33399720957178,107.48680738937925,0.0730009973049163,2403.533447,1.2719420194625854,10.634878158569336,27.6390438079834,98.64771250927734,181.20921325,312.6086378999999,423.0582868900002,0.026814580304998167,0.11370549290918,True,True,PASS WITH DISTRIBUTION WARNING
4478.580078,122.17725943937656,0.0,13.745375193641582,13.745375193641582,13.745375193641582,111.58975923455712,175.56320594922008,302.9508341863345,430.4205104722394,109.80183655024273,1227304,2021,22610,121.8962036753041,107.53951907084898,0.787926971912384,1718.160034,1.1715970039367676,10.53517246246338,28.40721893310547,101.36236959155275,184.01120375,314.3567199707031,423.22463858,-0.0025596635985579166,0.0632031068223413,True,False,PASS
2923.477539,119.93987262535198,0.0,11.008886577851769,11.008886577851769,22.514691603220893,103.916185873166,183.8710174209668,311.7240879578018,407.6746856612599,104.9587452270863,1395896,2022,22775,120.02784124821179,104.22308274482232,0.0048919999971985,1625.569092,1.22843599319458,10.641176223754885,25.056367874145508,99.653023,184.25922400000002,312.9396576,414.13018764,0.0008381257099584966,0.026420797892865347,True,False,PASS
2611.002686,66.51938078831297,0.6983460187911987,9.630326674739177,9.630326674739177,9.630326674739177,40.14412070589095,103.70702349228416,199.5984475013587,295.9480906659778,72.82196925245456,90486,2023,15800,72.49030814052263,73.08287516860321,0.7424659729003906,920.609741,0.9198619723320008,1.1160930395126345,10.815543174743652,53.75788668566895,110.68584275,216.08737249999993,296.70869812000007,0.08199348923825482,0.1447092259859094,True,True,PASS WITH DISTRIBUTION WARNING
3818.143066,128.23400250536582,0.0,11.49975784299449,11.49975784299449,39.95220418348384,103.94713361859158,199.9245618523308,327.75360019661,423.7984450515857,108.58632791357223,1290079,2024,22329,125.6165425440464,107.21380060415107,0.8707129955291748,2100.55127,1.7999659776687622,10.974814414978027,31.91293334960937,106.324219,189.960983,315.16901834843736,423.1113057600005,-0.02410487592326316,0.014859350803150252,True,False,PASS
