scope,domain,year,image_count,frozen_sample_n,sampled_n,valid_hh_n,valid_hv_n,qa_land_n,valid_palsar_n,missing_fraction,block_id_hash,qa_class,qa_count
block,source,2022,,200.0,,,,,200.0,0.0,6f1e55b46fca7b9d1e1068fc672a2151ee6a90c68e9141257c87c0fc0ec36e9b,,
block,source,2022,,200.0,,,,,197.0,0.015000000000000013,704a164d43bcf63de7ef91cfa2eb7e26b9c68cb56427971009860638bc98e971,,
block,source,2022,,200.0,,,,,192.0,0.040000000000000036,75b828e95c3fa653022d0881f23fecaeff799b438cb3e644658927ca194534a3,,
block,source,2022,,200.0,,,,,176.0,0.12,61700cb3872830cdf68cdd6bb1f5e1dccb19f2275203d59c9991b9b3fa24bbab,,
block,source,2022,,200.0,,,,,200.0,0.0,e1c1a046f1698912dd5ed6de0fb86f550c1005d7edebf47e9e5e3470404a0647,,
block,source,2022,,200.0,,,,,200.0,0.0,7559c022454ec52f72a79e239fee4771bf3006714ea0739a6fcc41fe1b6be776,,
block,source,2022,,200.0,,,,,200.0,0.0,ad70c2978b8d5dd86ffd5edd67a0d546a1ef61431d8ea29d9fd372509636718e,,
block,source,2022,,200.0,,,,,200.0,0.0,1e18e22bba290685ad630653042a7a2306a353c460aeb7d4954565ddeccbd017,,
block,source,2022,,200.0,,,,,199.0,0.0050000000000000044,954422debf3e7363b3f429ff875c3ecfad1edbcd125e8b63e104cdbee69a925c,,
block,source,2022,,200.0,,,,,200.0,0.0,eb5ec205e9fff7e87e3f105a8afc7f359968f0a16612c3978b18500d00e9fca1,,
block,source,2022,,200.0,,,,,199.0,0.0050000000000000044,c9e9717f42e9003ddba4aa04f537d63b6a17989f8e62489466b147d3bd978a12,,
block,source,2022,,200.0,,,,,199.0,0.0050000000000000044,245b1c921005c5eae76ba9ca107227b83821ac60f9d32079e716f21d3cb0ac37,,
block,source,2022,,200.0,,,,,199.0,0.0050000000000000044,b4176e68e6c1e4d177c8772c48efc80cadbb1f4a4207920cdcfa3cd7a06ff7c6,,
block,source,2022,,200.0,,,,,200.0,0.0,cb13c6f33a80fe9c126497e97970a16a90a96ebf3cec0a6abaa6b20826c42862,,
block,source,2022,,200.0,,,,,194.0,0.030000000000000027,66a69421d8daa47a5331adf253741c6bae90b1319fa5a7bdd3bd0a058aceb30f,,
block,source,2022,,200.0,,,,,198.0,0.010000000000000009,cf1c09d8436e2f42149f5262054522fb0f44292b3444805cb45508c69fb5e1cf,,
block,source,2022,,200.0,,,,,200.0,0.0,472b6d06ec616afd1f38b3c825891e6bbaba9a6f80e2885986b432560a74d892,,
block,source,2022,,200.0,,,,,199.0,0.0050000000000000044,a80b2dea746366bb80ab6e1b08089d18ce49b0ff7c1c81b4fcdb489abf0c35c1,,
block,source,2022,,200.0,,,,,199.0,0.0050000000000000044,3acec4a87584c5d44c329684a8e679f72ded322e1922f45a221fd9cd2215633e,,
block,source,2022,,200.0,,,,,200.0,0.0,1d3ef87a6b0e393d2d1f0f0f3f619ea28424f2e3a3004ffabf2786bfd3871ef9,,
block,source,2022,,200.0,,,,,199.0,0.0050000000000000044,97aef3ef1cfbef42801395d87f32b3628b23f6d3de28087198870d4f2550055b,,
block,source,2022,,200.0,,,,,198.0,0.010000000000000009,f789525d6cbaaeeec671792bdba3add039cdc36b83c2cf509ae2e3f8e7a5aae0,,
block,source,2022,,200.0,,,,,186.0,0.06999999999999995,7579552c5c868db022e7fa3b5cbe047e0c71d197ed6f13a00bad2c80ca32e56b,,
block,source,2022,,200.0,,,,,79.0,0.605,c10bb48ce438ecf3915cbfbfba26ff730b811c27511fc9b8cdb9f090abce2603,,
block,source,2022,,200.0,,,,,131.0,0.345,1523ef3f012acaaf0ca938225299249bf7e9cb76dcf662e16f24830ab88a2e02,,
block,source,2022,,200.0,,,,,200.0,0.0,12d27f0f6a556be6c625a1c8e509e7aa9b8081bd07014e419d3aca57e1acbe80,,
block,source,2022,,200.0,,,,,200.0,0.0,409e344a63a2f0c94af7aad2fd68ed586b9454f5d739b14548f0b7d53362f924,,
block,source,2022,,200.0,,,,,200.0,0.0,d962105a3513bb67eb77b8fac3f0b9d5d3a3b3af2ceec04140f20971867791af,,
block,source,2022,,200.0,,,,,200.0,0.0,319ddfdec41de16f3e76200807d6206ddcae0c6591206fdddb187420ff4d8b9f,,
block,source,2022,,200.0,,,,,200.0,0.0,1664c5f5c125def96725710cd57bb3513e0de011200952707d03fed1a353aef5,,
block,source,2022,,200.0,,,,,199.0,0.0050000000000000044,9550fc5c7c1cc80e0e50bdebf6428f8aab57a254140a90690320cd464f3d0bc0,,
block,source,2022,,200.0,,,,,128.0,0.36,0e1e837254cb586aa2b87499026a0acccc5191fec2a1d559f97cd339fd5b84d6,,
block,source,2022,,200.0,,,,,34.0,0.83,3d87fafeac73fa453c0ac4e4a336532e3a15640aaf098cae811f3f86cb6dfcc7,,
block,source,2022,,200.0,,,,,0.0,1.0,eed5782b807285d5aacca0c949eda386ccfb9cfefc1444b776148647a70eb79a,,
block,source,2022,,200.0,,,,,0.0,1.0,dfdc18b49e82d051a38eae95731353e89a0bf96764b69d1143858ac0ec6ee166,,
block,source,2022,,200.0,,,,,25.0,0.875,d16983f22d4d342e94cea1643124232038e14dd1f23ec50d77ceb12c8399185e,,
block,source,2022,,200.0,,,,,80.0,0.6,42739dc50fade03a4357ee9157cacc614cb8de7d0c92a44721fc01e4869d31ef,,
block,source,2022,,200.0,,,,,200.0,0.0,cf6ded0b2503cf4635b9b77c3e8ebb7eb1276ed50af07277e24fd420e882ecb8,,
block,source,2022,,200.0,,,,,200.0,0.0,e57872ba6c13d1acae3550afac54dd8dae131141e74f562016344de1bf81e278,,
block,source,2022,,200.0,,,,,200.0,0.0,205355ee339205bfaec389eab3df2fafce83f37c8b9f4328d5baabd55336e3d6,,
block,source,2022,,200.0,,,,,200.0,0.0,3f87eb6d8995d89b0cc227003772dce1fc7f8914ea4852a246474eb11da23c02,,
block,source,2022,,200.0,,,,,200.0,0.0,16d98ae0ff6eadd77499aa677ee943808803eea842515c68e0d7f892f2fd9bfe,,
block,source,2022,,200.0,,,,,35.0,0.825,30f311ed038d6f646771901bed4e82ad2415aaf29a380fe49509fa2eb1f0a343,,
block,source,2022,,200.0,,,,,2.0,0.99,1bf6cf8679128a5d3a76b5b30e8715a5a158ea6aa7be4087e88f8fd32673a6da,,
block,source,2022,,200.0,,,,,63.0,0.685,8c58f207795c8b8c42a891f660f1987980d9cd8ae9841b1c35936402cf32cbe4,,
block,source,2022,,200.0,,,,,132.0,0.33999999999999997,7a546463a740163590a00f22bdaeb77a1027aa2a870a0674ad716836aea305d6,,
block,source,2022,,200.0,,,,,197.0,0.015000000000000013,d1034e9a281fe4caed76a268da916db0e748b0d8314ce1108b9724917ad7a958,,
block,source,2022,,200.0,,,,,199.0,0.0050000000000000044,06d887ea2c9d387c705754940f28c674a3efe1f97bfd6362f91db039f3a6e485,,
block,source,2022,,200.0,,,,,199.0,0.0050000000000000044,530148f0683176a0d7c64fd0e2a18b5c8ed9f1fba3c041aca17390a25306b636,,
block,source,2022,,200.0,,,,,195.0,0.025000000000000022,9d4541ce63b1d02af894e0c9cb10f0d0091e78cfcbeac1fc6cd503e87293806b,,
block,source,2022,,200.0,,,,,104.0,0.48,4ede1eae066147c9f3e4f6662841809211e87b55943067a523e8834ef559c603,,
block,source,2022,,200.0,,,,,137.0,0.31499999999999995,235294d363fe3b0cdad9ce8d9a3efdda9d564924a211b92d611d292ff37cf56c,,
block,source,2022,,200.0,,,,,55.0,0.725,a9e9a9634866bac9ebd2e853c1d6b87eee6a1ebee0600cc4b26ac68ca058223c,,
block,source,2022,,200.0,,,,,191.0,0.04500000000000004,9c6db86d5122b9dcf23672b6eccf62001ab7c817056f0ac04f205b9a4d282d5e,,
block,source,2022,,200.0,,,,,199.0,0.0050000000000000044,403dddab6590c9e16b95709e3684d05f322f8142150e71451517a63e6fd1fce9,,
block,source,2022,,200.0,,,,,199.0,0.0050000000000000044,a2abea4eac8d63f57fe3acc10ff4ba17d8fea0aab64762ae6a789a8b04199e78,,
block,source,2022,,200.0,,,,,184.0,0.07999999999999996,98002c397dc859c37f99a8415eae1c454d9010f95362d4aa86ce841d82602b6a,,
block,source,2022,,200.0,,,,,118.0,0.41000000000000003,d7ec65680266c65dc4ce8ac88c4b325ae5096acbc15ab3a51f66e8833adaec9d,,
block,source,2022,,200.0,,,,,166.0,0.17000000000000004,cb9248e70373de2b539401edfcb66a52e53149ac71c997769f9845c4902ad4fb,,
block,source,2022,,200.0,,,,,196.0,0.020000000000000018,7ad5d2c204f9be32f09282ba6e7073b6c4bb672f1bff31a64a7aed5c5b270658,,
block,source,2022,,200.0,,,,,195.0,0.025000000000000022,8ad0debc063e6ae994a4c0c369670903093ee070ddaa402ff1697f8d6df4d443,,
block,source,2022,,200.0,,,,,200.0,0.0,ca7130bdac006286b50bdd06f1b9e8a6071725895871e5e8d5fe6e00e6ca0a00,,
block,source,2022,,200.0,,,,,200.0,0.0,4f6ca159dddd59bca06537a1b56b5a724df4ba23cdbe25c6732a58a1f613195a,,
block,source,2022,,200.0,,,,,200.0,0.0,d073a0b573d782717c8966a2edb26f089ac0451eb2a4a50f92692124619713f7,,
block,source,2022,,200.0,,,,,200.0,0.0,bf8d0a042254778436df4d4e1d8731a8641bb035137aa21fc8babeabec8249dd,,
block,source,2022,,200.0,,,,,198.0,0.010000000000000009,1499a3f7f17d1fc3746eac724e8454e24fb218aeca4e621b456bff17dcfbc7f9,,
block,source,2022,,200.0,,,,,199.0,0.0050000000000000044,f8dad9c262037b04f646de729fd2592e897f969e760ad8388f6d597a42bfadb7,,
block,source,2022,,200.0,,,,,198.0,0.010000000000000009,1475c71729c8f2b56431e5504c91db84a47cf0acdbf272cd743c4e5ded2e7ab5,,
block,source,2022,,200.0,,,,,200.0,0.0,52b0617c74d5b9ff49bf1cfa27c173b2354a573e914d261d246b77619993ca38,,
block,source,2022,,200.0,,,,,200.0,0.0,d0bc5a0efb4474d9a53872ebdf02d30af6b801c164a6190e2c939068b90ec6c0,,
block,source,2022,,200.0,,,,,200.0,0.0,27d234009cc05dc109fe88427f2d95b7cd73900c156845271175bcab9d14a007,,
block,source,2022,,200.0,,,,,200.0,0.0,f2be37b6e3ac10580b967d29ad5dbbc6d0beaa74123273576654d16f499053c8,,
block,source,2022,,200.0,,,,,198.0,0.010000000000000009,2c3de52b96617c835050d862f7073c36d3658d3535ae7ddf82036a7339fb860d,,
block,source,2022,,200.0,,,,,197.0,0.015000000000000013,6976ecdc807998f23171a40ea7ca0e09ca32564823322f3f5d582dadfdca302e,,
block,source,2022,,200.0,,,,,199.0,0.0050000000000000044,0a979bdd38772dc3028a6cf9e38ed56cbeb46c6c85a38b7afd0047196bf342ad,,
block,source,2022,,200.0,,,,,200.0,0.0,b45bfc272c7e7650ac6cb05e21dcbadaa16203b75f252a64f73421004ac9d339,,
block,source,2022,,200.0,,,,,200.0,0.0,8448b3b1c35ba2ea040d0b29ff22c162a0991d57bf1b91d467da28b9da7c019f,,
block,source,2022,,200.0,,,,,186.0,0.06999999999999995,b6e5eed1898ed2fda7d77a719791f07d59ef42ae50ca4e0b435a31895fa45adb,,
block,source,2022,,200.0,,,,,187.0,0.06499999999999995,fecbddc32b5955cd4ee2d0837a0050d166359d6f5b1af53f5212ae499b19f620,,
block,source,2022,,200.0,,,,,197.0,0.015000000000000013,dd4044916f8a489e1a3f714f1749f7702628692bc0b864d40d34b4b71936b2b9,,
qa_class,source,2022,,,,,,,,,,255.0,17878.0
qa_class,source,2022,,,,,,,,,,100.0,108.0
qa_class,source,2022,,,,,,,,,,50.0,60.0
year,source,2023,1.0,15800.0,11332.0,11332.0,11332.0,11282.0,11282.0,0.28594936708860763,,,
block,source,2023,,22.0,,,,,22.0,0.0,3c92c986107dfbde3ff9614cf537577ed94fa15d40cdd942e0089752468f4b3e,,
block,source,2023,,16.0,,,,,16.0,0.0,807e3fc6eff363d23edda4459c3b8a9eddbfcbeeabb6cc43649156cb91808703,,
block,source,2023,,21.0,,,,,21.0,0.0,cfe52bfd828cd37698d3d46a834647d1259e827a120d63cf67edd20c151abbb0,,
block,source,2023,,45.0,,,,,45.0,0.0,0f95ab57159274787a5de8d6570bdcfaaa30a28311621e5244d6bc8e54a51c34,,
block,source,2023,,76.0,,,,,76.0,0.0,a3fc42b5e41802f12519c3f4d0549f9b47fd5988ea928f4f41b69f67ebb51bcc,,
block,source,2023,,200.0,,,,,200.0,0.0,3daa04a37ee20c48b9f4a061425f09801800310d0bdbe1562c5e56d0efdb0873,,
block,source,2023,,22.0,,,,,22.0,0.0,0c7f782a6883b0e7dd96602c5d5ee5bad1082c995be1fd083fa7a9b948d0cf21,,
block,source,2023,,22.0,,,,,22.0,0.0,bf1ea9217fc36c2e1e31d80c2d663c4dc98aab6a06e743243954f53594506929,,
block,source,2023,,14.0,,,,,14.0,0.0,9eea5483b5532a19ee2db0dced71e09a8ebf8d1084f9181974b40b96ae9dc3c5,,
block,source,2023,,43.0,,,,,27.0,0.37209302325581395,0aeba9ade7a591f40ca83ca17fe0c529ce88df383be1079ade1b79077f4fbeda,,
block,source,2023,,125.0,,,,,46.0,0.632,4509883a3b35bbfaedd522a56822c57172694539d7a0118ea489857cbeb939ba,,
block,source,2023,,200.0,,,,,192.0,0.040000000000000036,a68d8afc7b52ba0af7b0ef55c75e96029bfae80e3def182ba7d0f8abf0106349,,
block,source,2023,,2.0,,,,,2.0,0.0,cc12075ac47d5dd2f788358561b5f6190500e6313217950c077baff616fe651b,,
block,source,2023,,200.0,,,,,175.0,0.125,70259620e5540f6f7260d41729c2dbef77e053f5146bff7bb6aacfe163e3c96a,,
block,source,2023,,200.0,,,,,151.0,0.245,67473297e43702a3c8a2e58252f27d20dff65b62f10b40eb4d48c18f121db71d,,
block,source,2023,,200.0,,,,,7.0,0.965,ad6026125f5ff4343c6bb21b5415cf070d8fc4370e93172f1152388adb641849,,
block,source,2023,,94.0,,,,,0.0,1.0,5e8be6b2d7e2d419db94054e7478e1a86b013663e897eb65fb1aa49ba050308e,,
block,source,2023,,179.0,,,,,0.0,1.0,6ea1c3dd7f05300fd40057addf8063e622e95708218d76fa3a5980a655630974,,
block,source,2023,,14.0,,,,,0.0,1.0,3c384ba67e04bb163c9b10f315848b5c98ec9b4fe2aebc2e0711d25e1c996858,,
block,source,2023,,200.0,,,,,0.0,1.0,f218a0fa9046c2bfbf6b12ac20b9d015dbefc55c5f63690a0f9638d70235fb37,,
block,source,2023,,200.0,,,,,184.0,0.07999999999999996,391ad2076ffc410c60265e47b50cebcbc92ff81c20a87d91f471ce6e7e80401c,,
block,source,2023,,200.0,,,,,0.0,1.0,c8335c17b49145bc065a0eb495fd3f001d81e8fa03f8d90642bcf6184b2689c4,,
block,source,2023,,200.0,,,,,0.0,1.0,83b1e6c3986f8020650b26320f0f270429862d3cbec2505a49ef515f64a21c64,,
block,source,2023,,200.0,,,,,0.0,1.0,80ede8118165a0a4ed1554c0166af861299281de7e4696ab147ac975b8a3756b,,
block,source,2023,,200.0,,,,,0.0,1.0,5dd2f68e7c2951caaf398f2a11951735ab4ddb44205cd461614de292f63c3ced,,
block,source,2023,,200.0,,,,,44.0,0.78,56c280629a6008f49623318a459575847f062775d0e79e4733cb959feafb4168,,
block,source,2023,,200.0,,,,,125.0,0.375,6dd742a543c8c54e7fc6a0a5978308985a81ae3a99eaec48f222543063b1afc6,,
block,source,2023,,1.0,,,,,0.0,1.0,ef8c0dbcd3ef2b1e8add6a7d3e851800fa2ba9e242b339880c83fda82a9fb909,,
block,source,2023,,6.0,,,,,6.0,0.0,6f1e55b46fca7b9d1e1068fc672a2151ee6a90c68e9141257c87c0fc0ec36e9b,,
block,source,2023,,38.0,,,,,37.0,0.02631578947368418,704a164d43bcf63de7ef91cfa2eb7e26b9c68cb56427971009860638bc98e971,,
block,source,2023,,45.0,,,,,45.0,0.0,75b828e95c3fa653022d0881f23fecaeff799b438cb3e644658927ca194534a3,,
block,source,2023,,2.0,,,,,2.0,0.0,61700cb3872830cdf68cdd6bb1f5e1dccb19f2275203d59c9991b9b3fa24bbab,,
block,source,2023,,200.0,,,,,0.0,1.0,e1c1a046f1698912dd5ed6de0fb86f550c1005d7edebf47e9e5e3470404a0647,,
block,source,2023,,200.0,,,,,0.0,1.0,7559c022454ec52f72a79e239fee4771bf3006714ea0739a6fcc41fe1b6be776,,
block,source,2023,,200.0,,,,,81.0,0.595,ad70c2978b8d5dd86ffd5edd67a0d546a1ef61431d8ea29d9fd372509636718e,,
block,source,2023,,200.0,,,,,112.0,0.43999999999999995,1e18e22bba290685ad630653042a7a2306a353c460aeb7d4954565ddeccbd017,,
block,source,2023,,200.0,,,,,198.0,0.010000000000000009,954422debf3e7363b3f429ff875c3ecfad1edbcd125e8b63e104cdbee69a925c,,
block,source,2023,,28.0,,,,,28.0,0.0,eb5ec205e9fff7e87e3f105a8afc7f359968f0a16612c3978b18500d00e9fca1,,
block,source,2023,,128.0,,,,,127.0,0.0078125,c9e9717f42e9003ddba4aa04f537d63b6a17989f8e62489466b147d3bd978a12,,
block,source,2023,,75.0,,,,,75.0,0.0,245b1c921005c5eae76ba9ca107227b83821ac60f9d32079e716f21d3cb0ac37,,
block,source,2023,,200.0,,,,,49.0,0.755,cf1c09d8436e2f42149f5262054522fb0f44292b3444805cb45508c69fb5e1cf,,
block,source,2023,,200.0,,,,,200.0,0.0,472b6d06ec616afd1f38b3c825891e6bbaba9a6f80e2885986b432560a74d892,,
block,source,2023,,200.0,,,,,198.0,0.010000000000000009,a80b2dea746366bb80ab6e1b08089d18ce49b0ff7c1c81b4fcdb489abf0c35c1,,
block,source,2023,,200.0,,,,,200.0,0.0,3acec4a87584c5d44c329684a8e679f72ded322e1922f45a221fd9cd2215633e,,
block,source,2023,,200.0,,,,,200.0,0.0,1d3ef87a6b0e393d2d1f0f0f3f619ea28424f2e3a3004ffabf2786bfd3871ef9,,
block,source,2023,,200.0,,,,,200.0,0.0,97aef3ef1cfbef42801395d87f32b3628b23f6d3de28087198870d4f2550055b,,
block,source,2023,,200.0,,,,,200.0,0.0,f789525d6cbaaeeec671792bdba3add039cdc36b83c2cf509ae2e3f8e7a5aae0,,
block,source,2023,,200.0,,,,,200.0,0.0,7579552c5c868db022e7fa3b5cbe047e0c71d197ed6f13a00bad2c80ca32e56b,,
block,source,2023,,16.0,,,,,16.0,0.0,c10bb48ce438ecf3915cbfbfba26ff730b811c27511fc9b8cdb9f090abce2603,,
block,source,2023,,200.0,,,,,200.0,0.0,409e344a63a2f0c94af7aad2fd68ed586b9454f5d739b14548f0b7d53362f924,,
block,source,2023,,200.0,,,,,200.0,0.0,d962105a3513bb67eb77b8fac3f0b9d5d3a3b3af2ceec04140f20971867791af,,
block,source,2023,,200.0,,,,,200.0,0.0,319ddfdec41de16f3e76200807d6206ddcae0c6591206fdddb187420ff4d8b9f,,
block,source,2023,,200.0,,,,,200.0,0.0,1664c5f5c125def96725710cd57bb3513e0de011200952707d03fed1a353aef5,,
block,source,2023,,200.0,,,,,200.0,0.0,9550fc5c7c1cc80e0e50bdebf6428f8aab57a254140a90690320cd464f3d0bc0,,
block,source,2023,,200.0,,,,,199.0,0.0050000000000000044,0e1e837254cb586aa2b87499026a0acccc5191fec2a1d559f97cd339fd5b84d6,,
block,source,2023,,200.0,,,,,200.0,0.0,3d87fafeac73fa453c0ac4e4a336532e3a15640aaf098cae811f3f86cb6dfcc7,,
block,source,2023,,200.0,,,,,200.0,0.0,eed5782b807285d5aacca0c949eda386ccfb9cfefc1444b776148647a70eb79a,,
block,source,2023,,200.0,,,,,199.0,0.0050000000000000044,dfdc18b49e82d051a38eae95731353e89a0bf96764b69d1143858ac0ec6ee166,,
block,source,2023,,21.0,,,,,21.0,0.0,d16983f22d4d342e94cea1643124232038e14dd1f23ec50d77ceb12c8399185e,,
block,source,2023,,9.0,,,,,9.0,0.0,42739dc50fade03a4357ee9157cacc614cb8de7d0c92a44721fc01e4869d31ef,,
block,source,2023,,200.0,,,,,200.0,0.0,cf6ded0b2503cf4635b9b77c3e8ebb7eb1276ed50af07277e24fd420e882ecb8,,
block,source,2023,,200.0,,,,,200.0,0.0,e57872ba6c13d1acae3550afac54dd8dae131141e74f562016344de1bf81e278,,
block,source,2023,,200.0,,,,,200.0,0.0,205355ee339205bfaec389eab3df2fafce83f37c8b9f4328d5baabd55336e3d6,,
block,source,2023,,200.0,,,,,199.0,0.0050000000000000044,3f87eb6d8995d89b0cc227003772dce1fc7f8914ea4852a246474eb11da23c02,,
block,source,2023,,200.0,,,,,200.0,0.0,16d98ae0ff6eadd77499aa677ee943808803eea842515c68e0d7f892f2fd9bfe,,
block,source,2023,,200.0,,,,,198.0,0.010000000000000009,30f311ed038d6f646771901bed4e82ad2415aaf29a380fe49509fa2eb1f0a343,,
block,source,2023,,200.0,,,,,200.0,0.0,1bf6cf8679128a5d3a76b5b30e8715a5a158ea6aa7be4087e88f8fd32673a6da,,
block,source,2023,,200.0,,,,,155.0,0.22499999999999998,8c58f207795c8b8c42a891f660f1987980d9cd8ae9841b1c35936402cf32cbe4,,
block,source,2023,,200.0,,,,,105.0,0.475,7a546463a740163590a00f22bdaeb77a1027aa2a870a0674ad716836aea305d6,,
block,source,2023,,200.0,,,,,200.0,0.0,d1034e9a281fe4caed76a268da916db0e748b0d8314ce1108b9724917ad7a958,,
block,source,2023,,106.0,,,,,106.0,0.0,06d887ea2c9d387c705754940f28c674a3efe1f97bfd6362f91db039f3a6e485,,
block,source,2023,,200.0,,,,,199.0,0.0050000000000000044,530148f0683176a0d7c64fd0e2a18b5c8ed9f1fba3c041aca17390a25306b636,,
block,source,2023,,200.0,,,,,198.0,0.010000000000000009,9d4541ce63b1d02af894e0c9cb10f0d0091e78cfcbeac1fc6cd503e87293806b,,
block,source,2023,,200.0,,,,,200.0,0.0,4ede1eae066147c9f3e4f6662841809211e87b55943067a523e8834ef559c603,,
block,source,2023,,200.0,,,,,160.0,0.19999999999999996,235294d363fe3b0cdad9ce8d9a3efdda9d564924a211b92d611d292ff37cf56c,,
block,source,2023,,200.0,,,,,54.0,0.73,a9e9a9634866bac9ebd2e853c1d6b87eee6a1ebee0600cc4b26ac68ca058223c,,
block,source,2023,,89.0,,,,,0.0,1.0,9c6db86d5122b9dcf23672b6eccf62001ab7c817056f0ac04f205b9a4d282d5e,,
block,source,2023,,200.0,,,,,0.0,1.0,403dddab6590c9e16b95709e3684d05f322f8142150e71451517a63e6fd1fce9,,
block,source,2023,,168.0,,,,,0.0,1.0,a2abea4eac8d63f57fe3acc10ff4ba17d8fea0aab64762ae6a789a8b04199e78,,
block,source,2023,,200.0,,,,,200.0,0.0,98002c397dc859c37f99a8415eae1c454d9010f95362d4aa86ce841d82602b6a,,
block,source,2023,,200.0,,,,,200.0,0.0,d7ec65680266c65dc4ce8ac88c4b325ae5096acbc15ab3a51f66e8833adaec9d,,
block,source,2023,,151.0,,,,,44.0,0.7086092715231789,cb9248e70373de2b539401edfcb66a52e53149ac71c997769f9845c4902ad4fb,,
block,source,2023,,200.0,,,,,0.0,1.0,7ad5d2c204f9be32f09282ba6e7073b6c4bb672f1bff31a64a7aed5c5b270658,,
block,source,2023,,200.0,,,,,0.0,1.0,8ad0debc063e6ae994a4c0c369670903093ee070ddaa402ff1697f8d6df4d443,,
block,source,2023,,200.0,,,,,0.0,1.0,ca7130bdac006286b50bdd06f1b9e8a6071725895871e5e8d5fe6e00e6ca0a00,,
block,source,2023,,200.0,,,,,13.0,0.935,4f6ca159dddd59bca06537a1b56b5a724df4ba23cdbe25c6732a58a1f613195a,,
block,source,2023,,200.0,,,,,180.0,0.09999999999999998,d073a0b573d782717c8966a2edb26f089ac0451eb2a4a50f92692124619713f7,,
block,source,2023,,200.0,,,,,200.0,0.0,bf8d0a042254778436df4d4e1d8731a8641bb035137aa21fc8babeabec8249dd,,
block,source,2023,,200.0,,,,,199.0,0.0050000000000000044,1499a3f7f17d1fc3746eac724e8454e24fb218aeca4e621b456bff17dcfbc7f9,,
block,source,2023,,200.0,,,,,77.0,0.615,f8dad9c262037b04f646de729fd2592e897f969e760ad8388f6d597a42bfadb7,,
block,source,2023,,200.0,,,,,198.0,0.010000000000000009,1475c71729c8f2b56431e5504c91db84a47cf0acdbf272cd743c4e5ded2e7ab5,,
block,source,2023,,187.0,,,,,187.0,0.0,52b0617c74d5b9ff49bf1cfa27c173b2354a573e914d261d246b77619993ca38,,
block,source,2023,,200.0,,,,,200.0,0.0,d0bc5a0efb4474d9a53872ebdf02d30af6b801c164a6190e2c939068b90ec6c0,,
block,source,2023,,200.0,,,,,200.0,0.0,27d234009cc05dc109fe88427f2d95b7cd73900c156845271175bcab9d14a007,,
block,source,2023,,200.0,,,,,199.0,0.0050000000000000044,f2be37b6e3ac10580b967d29ad5dbbc6d0beaa74123273576654d16f499053c8,,
block,source,2023,,200.0,,,,,199.0,0.0050000000000000044,2c3de52b96617c835050d862f7073c36d3658d3535ae7ddf82036a7339fb860d,,
block,source,2023,,200.0,,,,,197.0,0.015000000000000013,6976ecdc807998f23171a40ea7ca0e09ca32564823322f3f5d582dadfdca302e,,
block,source,2023,,200.0,,,,,199.0,0.0050000000000000044,0a979bdd38772dc3028a6cf9e38ed56cbeb46c6c85a38b7afd0047196bf342ad,,
block,source,2023,,38.0,,,,,38.0,0.0,b45bfc272c7e7650ac6cb05e21dcbadaa16203b75f252a64f73421004ac9d339,,
block,source,2023,,192.0,,,,,188.0,0.02083333333333337,b6e5eed1898ed2fda7d77a719791f07d59ef42ae50ca4e0b435a31895fa45adb,,
block,source,2023,,200.0,,,,,193.0,0.03500000000000003,fecbddc32b5955cd4ee2d0837a0050d166359d6f5b1af53f5212ae499b19f620,,
block,source,2023,,5.0,,,,,4.0,0.19999999999999996,dd4044916f8a489e1a3f714f1749f7702628692bc0b864d40d34b4b71936b2b9,,
qa_class,source,2023,,,,,,,,,,255.0,10441.0
qa_class,source,2023,,,,,,,,,,1.0,841.0
qa_class,source,2023,,,,,,,,,,50.0,22.0
qa_class,source,2023,,,,,,,,,,100.0,17.0
qa_class,source,2023,,,,,,,,,,2.0,11.0
year,source,2024,1.0,22329.0,21656.0,21656.0,21656.0,21543.0,21543.0,0.03520085986833266,,,
block,source,2024,,200.0,,,,,200.0,0.0,c06ae9b14bf6e10c3cb2b50d93d4f4b8293e4f5eb5e169cb6f3a7a49b99db044,,
block,source,2024,,200.0,,,,,200.0,0.0,ac600fcb95b98696dd4f1a1306c267bb5ce1341fde8b4eb4d38657fc795cd788,,
block,source,2024,,200.0,,,,,200.0,0.0,3c92c986107dfbde3ff9614cf537577ed94fa15d40cdd942e0089752468f4b3e,,
block,source,2024,,200.0,,,,,198.0,0.010000000000000009,807e3fc6eff363d23edda4459c3b8a9eddbfcbeeabb6cc43649156cb91808703,,
block,source,2024,,200.0,,,,,198.0,0.010000000000000009,cfe52bfd828cd37698d3d46a834647d1259e827a120d63cf67edd20c151abbb0,,
block,source,2024,,200.0,,,,,193.0,0.03500000000000003,2a2a8faf97e9138790519394232d36927a1f9803f6d24a3b25ea38a11827ad83,,
block,source,2024,,200.0,,,,,197.0,0.015000000000000013,0f95ab57159274787a5de8d6570bdcfaaa30a28311621e5244d6bc8e54a51c34,,
block,source,2024,,53.0,,,,,53.0,0.0,a3fc42b5e41802f12519c3f4d0549f9b47fd5988ea928f4f41b69f67ebb51bcc,,
block,source,2024,,200.0,,,,,198.0,0.010000000000000009,3daa04a37ee20c48b9f4a061425f09801800310d0bdbe1562c5e56d0efdb0873,,
block,source,2024,,200.0,,,,,199.0,0.0050000000000000044,0c7f782a6883b0e7dd96602c5d5ee5bad1082c995be1fd083fa7a9b948d0cf21,,
