representation,outer_fold,inner_fold,model,config,R2,RMSE,MAE,Bias,N
dem,1,4,random_forest,rf_sqrt,0.03569437183290536,103.8506690181574,80.61728390322786,2.3475658898688514,14627
dem,1,4,random_forest,rf_half,0.03569437183290536,103.8506690181574,80.61728390322784,2.3475658898688514,14627
dem,1,4,xgboost,xgb_depth6,0.11779966339629411,99.33117148782813,77.52809070402449,0.7561536235547738,14627
dem,1,4,xgboost,xgb_depth8,0.10417759094962886,100.09512101426715,78.037389994801,1.046090358437133,14627
dem,2,0,random_forest,rf_sqrt,0.07449892496018018,104.68245877450657,81.28546028271559,3.255156324095071,14688
dem,2,0,random_forest,rf_half,0.07449892496018018,104.68245877450657,81.28546028271559,3.255156324095071,14688
dem,2,0,xgboost,xgb_depth6,0.1306508712504919,101.4571275893583,79.12239278473744,2.618824141372009,14688
dem,2,0,xgboost,xgb_depth8,0.11563461311222012,102.3296100607654,79.63829561683669,2.04641142023292,14688
dem,2,1,random_forest,rf_sqrt,-0.020551895532161746,112.36541365083256,85.81044278391808,14.858093200163552,15046
dem,2,1,random_forest,rf_half,-0.020551895532161746,112.36541365083256,85.81044278391808,14.858093200163548,15046
dem,2,1,xgboost,xgb_depth6,0.04978702275528368,108.42404029919746,82.87483121061003,13.537507537577765,15046
dem,2,1,xgboost,xgb_depth8,0.03381311024153477,109.33159355182453,83.57889601874172,14.14868318167918,15046
dem,2,3,random_forest,rf_sqrt,0.019131896923105574,108.11156538885771,80.87258867804931,-1.9811369431782873,15548
dem,2,3,random_forest,rf_half,0.019131896923105574,108.11156538885771,80.8725886780493,-1.9811369431782875,15548
dem,2,3,xgboost,xgb_depth6,0.0742503384023403,105.03006414933861,78.63761232794,-2.5296123281394096,15548
dem,2,3,xgboost,xgb_depth8,0.0531031644129466,106.22290694614847,79.56351583590505,-1.8669956859929269,15548
dem,2,4,random_forest,rf_sqrt,0.025044893925663003,103.94005461852284,80.59458184039744,-3.7796422126302276,14718
dem,2,4,random_forest,rf_half,0.025044893925663003,103.94005461852284,80.59458184039744,-3.7796422126302276,14718
dem,2,4,xgboost,xgb_depth6,0.10165481987924807,99.77282121087214,77.54436418768836,-4.594437545174282,14718
dem,2,4,xgboost,xgb_depth8,0.08768319357280063,100.54569243080736,78.0635255650527,-4.551597142506271,14718
dem,3,0,random_forest,rf_sqrt,0.062814718772225,106.25584990905112,82.49558902287328,4.409193328050608,14808
dem,3,0,random_forest,rf_half,0.062814718772225,106.25584990905112,82.49558902287328,4.409193328050609,14808
dem,3,0,xgboost,xgb_depth6,0.1290890209854214,102.42995986229924,80.04630167768086,3.097667206365526,14808
dem,3,0,xgboost,xgb_depth8,0.11625975583470893,103.18164229996476,80.5870117553603,3.5546163248359766,14808
dem,3,1,random_forest,rf_sqrt,0.006073751088691126,110.04011386827553,84.39421018615614,14.102015008575227,14995
dem,3,1,random_forest,rf_half,0.006073751088691237,110.04011386827551,84.39421018615614,14.102015008575224,14995
dem,3,1,xgboost,xgb_depth6,0.08146534671756256,105.78442353950511,81.48636957958736,13.203419944431387,14995
dem,3,1,xgboost,xgb_depth8,0.06862774664194493,106.52108927981016,82.03205673827016,13.564422017309132,14995
dem,3,2,random_forest,rf_sqrt,0.00392830321251425,109.31375072082186,79.87928246997755,-2.6989248792164617,15473
dem,3,2,random_forest,rf_half,0.00392830321251425,109.31375072082186,79.87928246997755,-2.6989248792164617,15473
dem,3,2,xgboost,xgb_depth6,0.07559111555737785,105.30804523877846,76.96180732264446,-2.9952534895392464,15473
dem,3,2,xgboost,xgb_depth8,0.0581720184803719,106.29560067738224,77.6100357638535,-3.509889980285336,15473
dem,3,4,random_forest,rf_sqrt,0.026216435846648567,103.76046078305895,80.72375718605356,-2.659055723413437,14724
dem,3,4,random_forest,rf_half,0.026216435846648567,103.76046078305895,80.72375718605356,-2.659055723413437,14724
dem,3,4,xgboost,xgb_depth6,0.09903769674860674,99.80538672365158,77.85001000404506,-4.191633579880548,14724
dem,3,4,xgboost,xgb_depth8,0.08584083828376177,100.53367992554902,78.38223273070861,-3.92275216405119,14724
dem,4,0,random_forest,rf_sqrt,0.011472815471846087,108.92813445572905,83.90229088519777,-3.8879356895128443,14597
dem,4,0,random_forest,rf_half,0.011472815471846087,108.92813445572905,83.90229088519777,-3.887935689512845,14597
dem,4,0,xgboost,xgb_depth6,0.08539578415798788,104.77613083180695,81.04435628491859,-4.254132176961645,14597
dem,4,0,xgboost,xgb_depth8,0.07021015614262593,105.6423750312641,81.75380290459967,-3.4181263613575323,14597
dem,4,1,random_forest,rf_sqrt,-0.0004428874307309538,110.64238925165463,84.76685231666939,14.92403343414548,14854
dem,4,1,random_forest,rf_half,-0.0004428874307309538,110.64238925165463,84.76685231666937,14.92403343414548,14854
dem,4,1,xgboost,xgb_depth6,0.07694671018144528,106.2768765848089,81.85301964362817,14.759968126952229,14854
dem,4,1,xgboost,xgb_depth8,0.05613174304143975,107.46847479266104,82.69790287602562,15.40847900080765,14854
dem,4,2,random_forest,rf_sqrt,-0.01745595484677276,111.03849271112671,81.08424550016792,-2.2359509694469186,15178
dem,4,2,random_forest,rf_half,-0.01745595484677276,111.03849271112671,81.08424550016792,-2.2359509694469186,15178
dem,4,2,xgboost,xgb_depth6,0.06335075777965726,106.53792695926577,77.62810576433402,-3.418834398183958,15178
dem,4,2,xgboost,xgb_depth8,0.04830443049080957,107.39023002862089,78.19648260639877,-2.941251641968562,15178
dem,4,3,random_forest,rf_sqrt,0.013466059635058758,107.49552739701635,80.04194639442439,-4.103157227682027,15371
dem,4,3,random_forest,rf_half,0.013466059635058758,107.49552739701635,80.04194639442437,-4.1031572276820265,15371
dem,4,3,xgboost,xgb_depth6,0.0786519592342827,103.88341969200408,77.43957653834143,-4.437457782839098,15371
dem,4,3,xgboost,xgb_depth8,0.0607963882065774,104.88521100031875,78.098622009496,-4.321984232078201,15371
sentinel1_c,0,1,random_forest,rf_sqrt,0.26526112482226094,94.88113616371733,66.8331147259455,7.702527429871076,14919
sentinel1_c,0,1,random_forest,rf_half,0.260271285269409,95.20277461087834,67.05311972898794,8.547774704039645,14919
sentinel1_c,0,1,xgboost,xgb_depth6,0.24077260599419337,96.44934926799853,67.52432884450953,8.115639512748729,14919
sentinel1_c,0,1,xgboost,xgb_depth8,0.21287072302767562,98.20563317666749,68.84141668604346,8.694559073839763,14919
sentinel1_c,0,2,random_forest,rf_sqrt,0.25057938779972133,94.86045312742112,64.15777089579254,0.9267972544236084,15172
sentinel1_c,0,2,random_forest,rf_half,0.2489054406653749,94.96633679854676,64.31814863592004,1.2986001819043325,15172
sentinel1_c,0,2,xgboost,xgb_depth6,0.2463946265620396,95.12493459169083,63.95179070545274,-0.12716757126848147,15172
sentinel1_c,0,2,xgboost,xgb_depth8,0.21865231068706048,96.86001768492241,65.44501853896259,0.2923453153527985,15172
sentinel1_c,0,3,random_forest,rf_sqrt,0.26612746929055686,92.2445210271842,64.95762580812232,-2.7095818906146096,15306
sentinel1_c,0,3,random_forest,rf_half,0.26554472306833166,92.28113806679055,64.88870368808175,-2.9501052259560425,15306
sentinel1_c,0,3,xgboost,xgb_depth6,0.2600329100066545,92.62675861070643,65.54990990483887,-2.1869116081138884,15306
sentinel1_c,0,3,xgboost,xgb_depth8,0.2406164198977021,93.83413724858214,66.46105877497807,-2.2650382724994094,15306
sentinel1_c,0,4,random_forest,rf_sqrt,0.2977890551338931,87.65337051994517,64.5189322201275,-0.6597048880743497,14603
sentinel1_c,0,4,random_forest,rf_half,0.2943821116339056,87.86574882338806,64.6165979006265,-0.4379534851853268,14603
sentinel1_c,0,4,xgboost,xgb_depth6,0.2962980670458194,87.74637735286738,64.4819187282507,-1.4136349611705452,14603
sentinel1_c,0,4,xgboost,xgb_depth8,0.2721525747793343,89.239062363851,65.45859131197516,-1.323241322576364,14603
sentinel1_c,1,0,random_forest,rf_sqrt,0.3161494431024139,90.03540312656206,65.28831303569422,0.9594258550315139,14677
sentinel1_c,1,0,random_forest,rf_half,0.3129391035601886,90.24649148207355,65.37100491796146,1.245059834688204,14677
sentinel1_c,1,0,xgboost,xgb_depth6,0.30276787406586037,90.91204055454709,65.65243602008078,0.04475311442386396,14677
sentinel1_c,1,0,xgboost,xgb_depth8,0.2781644164753154,92.50215586240438,66.86572363792143,0.11982149033980241,14677
sentinel1_c,1,2,random_forest,rf_sqrt,0.24908721827293212,95.2995083575898,64.65215061071984,1.013958787673489,15250
sentinel1_c,1,2,random_forest,rf_half,0.24559035325853484,95.5211469119046,64.85431862374831,1.206320050702434,15250
sentinel1_c,1,2,xgboost,xgb_depth6,0.23537755408462213,96.16553081805878,65.1807500294656,0.12195809174104576,15250
sentinel1_c,1,2,xgboost,xgb_depth8,0.2102719060174063,97.73153180047697,66.24218007833241,0.1273044926881573,15250
sentinel1_c,1,3,random_forest,rf_sqrt,0.2673510244413577,92.47068689481088,64.52562122870155,-3.0155634420273603,15446
sentinel1_c,1,3,random_forest,rf_half,0.26297163733556317,92.74664549359481,64.68682391947078,-2.892718725337826,15446
sentinel1_c,1,3,xgboost,xgb_depth6,0.2559058864163768,93.19015730007374,64.6380537119146,-3.6562184358194765,15446
sentinel1_c,1,3,xgboost,xgb_depth8,0.23631522511258474,94.40895196644898,65.67531918662864,-3.1391389165098507,15446
sentinel1_c,1,4,random_forest,rf_sqrt,0.2887300525213442,89.19061890245399,64.63321251200331,0.16673909387855257,14627
sentinel1_c,1,4,random_forest,rf_half,0.28743591166088434,89.27172226480079,64.66340069427199,0.41575119601453187,14627
sentinel1_c,1,4,xgboost,xgb_depth6,0.2889458567857983,89.177087347964,64.49350833670604,0.29710462826199013,14627
sentinel1_c,1,4,xgboost,xgb_depth8,0.2662555180892997,90.58877189085898,65.3919178064635,0.20656588407796192,14627
sentinel1_c,2,0,random_forest,rf_sqrt,0.3134536991871302,90.16134187745112,65.3507708929403,1.3572040730448456,14688
sentinel1_c,2,0,random_forest,rf_half,0.3086579242558418,90.47569869661986,65.56633056020851,1.5231050210132457,14688
sentinel1_c,2,0,xgboost,xgb_depth6,0.30766573994964364,90.54059882825145,65.51956629348763,1.337021819919556,14688
sentinel1_c,2,0,xgboost,xgb_depth8,0.282101790609105,92.19702043790855,66.75114895202307,1.852166798788859,14688
sentinel1_c,2,1,random_forest,rf_sqrt,0.2630045612419245,95.48771657797245,67.29685988061048,7.381184375026213,15046
sentinel1_c,2,1,random_forest,rf_half,0.25848758060903754,95.77988752404514,67.43136718830054,7.777632511556477,15046
sentinel1_c,2,1,xgboost,xgb_depth6,0.22428038499711178,97.96422219632849,68.71126521515572,8.411181403089218,15046
sentinel1_c,2,1,xgboost,xgb_depth8,0.207394819176428,99.02470594369126,69.54382133987615,8.01335166481386,15046
sentinel1_c,2,3,random_forest,rf_sqrt,0.2588237654160963,93.97830168762947,64.89987432529783,-3.215259346739864,15548
sentinel1_c,2,3,random_forest,rf_half,0.25626650210719293,94.14028766982801,64.88634588380533,-3.3441865886525792,15548
sentinel1_c,2,3,xgboost,xgb_depth6,0.2611347715489237,93.83167394749739,64.65595273393157,-3.5557330655194543,15548
sentinel1_c,2,3,xgboost,xgb_depth8,0.24218533283680221,95.02729194204814,65.73296482817412,-2.7381451022266794,15548
sentinel1_c,2,4,random_forest,rf_sqrt,0.29039720669370306,88.67440638303948,64.81873466255415,-2.0610304819479643,14718
sentinel1_c,2,4,random_forest,rf_half,0.28970014137307454,88.71794953254178,64.7892246848273,-1.7051148627172785,14718
sentinel1_c,2,4,xgboost,xgb_depth6,0.2858188485402998,88.96001013793851,64.7788510311177,-2.3938258633712106,14718
sentinel1_c,2,4,xgboost,xgb_depth8,0.266470580289647,90.15698921224859,65.62172081738267,-2.3554535181257705,14718
sentinel1_c,3,0,random_forest,rf_sqrt,0.30736810905911227,91.34638432725492,65.64263097682556,0.2631995576081232,14808
sentinel1_c,3,0,random_forest,rf_half,0.30618110097692774,91.42462392483401,65.55981349108977,-0.05446101073973178,14808
sentinel1_c,3,0,xgboost,xgb_depth6,0.2938373884737374,92.23430500347708,66.2590832290409,0.9087372750963275,14808
sentinel1_c,3,0,xgboost,xgb_depth8,0.27124025693371123,93.6984284626153,67.36174497767658,0.8366682441983538,14808
sentinel1_c,3,1,random_forest,rf_sqrt,0.2707289121444737,94.25804961936308,66.29823324379926,7.377117238864926,14995
sentinel1_c,3,1,random_forest,rf_half,0.26570443052242043,94.5821985562695,66.55686374928912,8.101607949661116,14995
sentinel1_c,3,1,xgboost,xgb_depth6,0.246365810542842,95.8195765509164,67.17376004192295,7.628174416187798,14995
sentinel1_c,3,1,xgboost,xgb_depth8,0.22292789429443005,97.29815627333258,68.2031696734636,8.107608832600349,14995
sentinel1_c,3,2,random_forest,rf_sqrt,0.24793332313071004,94.98557781361404,64.05675008760389,-0.7875497157125202,15473
sentinel1_c,3,2,random_forest,rf_half,0.2456466716473813,95.12986958440423,64.28021384485429,-0.4063290771171725,15473
sentinel1_c,3,2,xgboost,xgb_depth6,0.24493761794197733,95.1745676993517,63.72327872141101,-2.907304806089776,15473
sentinel1_c,3,2,xgboost,xgb_depth8,0.21918455292499628,96.78402830602404,65.04029812426369,-3.1110053219002785,15473
sentinel1_c,3,4,random_forest,rf_sqrt,0.29715073076135945,88.15191889339243,64.42024918536711,-2.3943459900529716,14724
sentinel1_c,3,4,random_forest,rf_half,0.29747826692959145,88.13137657545278,64.26831222564527,-2.036861150984661,14724
sentinel1_c,3,4,xgboost,xgb_depth6,0.2929707319504459,88.41365971395466,64.50876078201833,-2.5501873761945775,14724
sentinel1_c,3,4,xgboost,xgb_depth8,0.27212090280116463,89.70781846488893,65.33224530230912,-2.547963295495436,14724
sentinel1_c,4,0,random_forest,rf_sqrt,0.2981305128166485,91.78547051826773,65.90436766971045,-1.855285653217994,14597
sentinel1_c,4,0,random_forest,rf_half,0.29498508290138536,91.99090901858627,65.9790328645067,-1.6062140659699577,14597
sentinel1_c,4,0,xgboost,xgb_depth6,0.28488611850360557,92.64742677821373,66.3955392399688,-2.7430023682995195,14597
sentinel1_c,4,0,xgboost,xgb_depth8,0.26198792961068496,94.1190402161102,67.69464277389842,-2.263171123510151,14597
sentinel1_c,4,1,random_forest,rf_sqrt,0.2756730482037576,94.14401538800284,66.71526168260625,9.425663451687702,14854
sentinel1_c,4,1,random_forest,rf_half,0.27314937159393604,94.30787955094434,66.87374985147405,9.746463022566514,14854
sentinel1_c,4,1,xgboost,xgb_depth6,0.2533815617882331,95.58169998415484,67.35253999849915,9.8799433971142,14854
sentinel1_c,4,1,xgboost,xgb_depth8,0.22645128488221844,97.29022988205435,68.62940268257755,9.681411732587476,14854
sentinel1_c,4,2,random_forest,rf_sqrt,0.2368528620531386,96.16563170140587,64.59865929934531,-1.0310600545023048,15178
sentinel1_c,4,2,random_forest,rf_half,0.23468222086359358,96.3022979152222,64.77971615185945,-0.5335314535700889,15178
sentinel1_c,4,2,xgboost,xgb_depth6,0.23286916342581,96.4163017419076,64.56130625135573,-2.247120864311695,15178
sentinel1_c,4,2,xgboost,xgb_depth8,0.20345740454671513,98.2472156690147,66.05364391903424,-2.0432136056110752,15178
sentinel1_c,4,3,random_forest,rf_sqrt,0.2588426568046047,93.17289443207655,64.32784165388188,-4.964534096721526,15371
sentinel1_c,4,3,random_forest,rf_half,0.25573650553271277,93.36793163731566,64.37539098838799,-5.092895344742734,15371
sentinel1_c,4,3,xgboost,xgb_depth6,0.25319667038249005,93.52710724427207,64.68619583830147,-4.654571201101456,15371
sentinel1_c,4,3,xgboost,xgb_depth8,0.23113063052278837,94.8987865066772,65.7790839185891,-4.844125345053925,15371
palsar_l,0,1,random_forest,rf_sqrt,0.30007331403275295,92.6061102988462,63.50537716554989,5.356305929386785,14919
palsar_l,0,1,random_forest,rf_half,0.2934592496011724,93.04262929751695,63.863016085393966,6.392913346357338,14919
palsar_l,0,1,xgboost,xgb_depth6,0.2832118861276641,93.71492555816349,64.2348840426164,5.822093472276408,14919
palsar_l,0,1,xgboost,xgb_depth8,0.2582480806689197,95.33287850181402,65.44485661147917,6.222874492224838,14919
palsar_l,0,2,random_forest,rf_sqrt,0.27199283611208025,93.49539148105106,62.54870715604227,1.0103153549348225,15172
palsar_l,0,2,random_forest,rf_half,0.2669271606398367,93.82011100220575,62.81683591049656,1.5367680260809142,15172
palsar_l,0,2,xgboost,xgb_depth6,0.2631260617012252,94.06303259039096,62.721700421335534,0.36699370388091596,15172
palsar_l,0,2,xgboost,xgb_depth8,0.23667733193878837,95.73626005899456,64.10020825963751,0.5860294589936125,15172
palsar_l,0,3,random_forest,rf_sqrt,0.28222599926220493,91.22715384754355,62.98819974380811,-3.6249504117129487,15306
palsar_l,0,3,random_forest,rf_half,0.2798790327073599,91.37617871002826,63.08363812774009,-3.5484828122216028,15306
palsar_l,0,3,xgboost,xgb_depth6,0.28165649819501326,91.26333770213473,63.24083564544995,-3.2791647499686967,15306
palsar_l,0,3,xgboost,xgb_depth8,0.2571900743895147,92.80451666628983,64.3537913080075,-3.7787315823466407,15306
palsar_l,0,4,random_forest,rf_sqrt,0.32137583431333505,86.16868867590495,63.00677923402236,1.1620782421199982,14603
palsar_l,0,4,random_forest,rf_half,0.3160783352279207,86.50436134133969,63.233844831916166,1.609778319413032,14603
palsar_l,0,4,xgboost,xgb_depth6,0.31943340768652484,86.29192091877562,62.73164582288035,0.41918639244942973,14603
palsar_l,0,4,xgboost,xgb_depth8,0.29161882544902606,88.03762723751572,63.87692686489725,0.2753011459543803,14603
palsar_l,1,0,random_forest,rf_sqrt,0.3259822482338329,89.38576849925546,63.911761443936086,1.124193910662276,14677
palsar_l,1,0,random_forest,rf_half,0.31968248761216456,89.80252256156568,64.2222081347338,1.5688965192885898,14677
palsar_l,1,0,xgboost,xgb_depth6,0.3130337860590342,90.24027292286407,64.15654531118967,0.042546408766540776,14677
palsar_l,1,0,xgboost,xgb_depth8,0.28742207744035486,91.90706392881225,65.5139229052479,-0.34619317026241553,14677
palsar_l,1,2,random_forest,rf_sqrt,0.26470875715142195,94.30302165115988,63.35654934017855,1.0206858131312668,15250
palsar_l,1,2,random_forest,rf_half,0.25824035915014176,94.71690786518623,63.69263190265295,1.4070132048098698,15250
palsar_l,1,2,xgboost,xgb_depth6,0.251221744019108,95.16396397508825,63.838549738383975,0.27927990814709086,15250
palsar_l,1,2,xgboost,xgb_depth8,0.22897990256016343,96.5670047664581,64.9182529420265,0.35831565506177643,15250
palsar_l,1,3,random_forest,rf_sqrt,0.27553497565808427,91.95277117668026,63.149965091351234,-3.73899695078167,15446
palsar_l,1,3,random_forest,rf_half,0.2691090587072419,92.3596758371236,63.47609926321833,-3.10706481716462,15446
palsar_l,1,3,xgboost,xgb_depth6,0.2675963956420133,92.45520093612598,63.47360074302832,-3.6569138462698816,15446
palsar_l,1,3,xgboost,xgb_depth8,0.24360335429730617,93.95738205461937,64.7026301235827,-3.493260892974905,15446
palsar_l,1,4,random_forest,rf_sqrt,0.3144720878979267,87.56176740008135,63.12090296516878,0.9878424543634493,14627
palsar_l,1,4,random_forest,rf_half,0.3126516420362082,87.67795214645793,63.16885905494814,1.3982721831370892,14627
palsar_l,1,4,xgboost,xgb_depth6,0.307946427790767,87.9775381849665,63.22376678819321,0.5522425655131669,14627
palsar_l,1,4,xgboost,xgb_depth8,0.287263514967081,89.28252074543258,64.21417406161281,0.5329436450077312,14627
palsar_l,2,0,random_forest,rf_sqrt,0.32795941651722615,89.20376832312193,63.72638020185846,1.7293278250438695,14688
palsar_l,2,0,random_forest,rf_half,0.3241289182287965,89.45762900851918,63.8687611170546,2.1925094678768438,14688
palsar_l,2,0,xgboost,xgb_depth6,0.3165502347872624,89.95778435899082,63.990832074688996,1.4652344358051879,14688
palsar_l,2,0,xgboost,xgb_depth8,0.2931523961923763,91.48467425293421,65.11547910081353,1.4638709811997148,14688
palsar_l,2,1,random_forest,rf_sqrt,0.30374094590472067,92.81123163294438,63.61495103938348,4.905636347144682,15046
palsar_l,2,1,random_forest,rf_half,0.29635186707285055,93.3024134722118,63.89927375418629,5.683190959929791,15046
palsar_l,2,1,xgboost,xgb_depth6,0.25744447586979224,95.84723187373334,65.5209478099731,6.610647267082177,15046
palsar_l,2,1,xgboost,xgb_depth8,0.23832286904897482,97.07347267014184,66.3474986016783,6.581840905661508,15046
palsar_l,2,3,random_forest,rf_sqrt,0.2721914770893371,93.12695828962072,63.21768381200536,-3.6438083596236672,15548
palsar_l,2,3,random_forest,rf_half,0.26743967185985906,93.43047302272718,63.39592344005861,-3.672010625608912,15548
palsar_l,2,3,xgboost,xgb_depth6,0.27300661902711754,93.07479281344148,63.38078380636614,-3.2983296129892477,15548
palsar_l,2,3,xgboost,xgb_depth8,0.24992802836770145,94.54059219734081,64.54683043762189,-3.3543912808138097,15548
palsar_l,2,4,random_forest,rf_sqrt,0.31839656609145484,86.90735179931042,62.99690762517757,-1.039023996616953,14718
palsar_l,2,4,random_forest,rf_half,0.3161195737606902,87.05239389527686,63.08617648025464,-0.6401680816448222,14718
palsar_l,2,4,xgboost,xgb_depth6,0.3105637612834423,87.40528341118483,63.350759312559305,-1.3179869204293904,14718
palsar_l,2,4,xgboost,xgb_depth8,0.2883472929820903,88.80239614988034,64.31570891452363,-1.3369740502680296,14718
palsar_l,3,0,random_forest,rf_sqrt,0.3212479319440218,90.42649607043118,64.0929672397552,0.4974751915678963,14808
palsar_l,3,0,random_forest,rf_half,0.3185221700795432,90.60788346090213,64.15758269246732,0.5215411945106865,14808
palsar_l,3,0,xgboost,xgb_depth6,0.31565485516513425,90.79829950921518,64.41500300403453,0.6982136626905143,14808
palsar_l,3,0,xgboost,xgb_depth8,0.2926077941171462,92.31457083270912,65.48789303770252,0.1447366946077142,14808
palsar_l,3,1,random_forest,rf_sqrt,0.3057266112444107,91.96852274764981,63.17647255668666,4.771629798163999,14995
palsar_l,3,1,random_forest,rf_half,0.29896986909697676,92.41496287868587,63.50147599896337,5.757193132525836,14995
palsar_l,3,1,xgboost,xgb_depth6,0.27581447500989353,93.92882097862255,64.39152749254295,5.761093940826657,14995
palsar_l,3,1,xgboost,xgb_depth8,0.25065165210297113,95.54672995538847,65.54020517767788,6.099485106663941,14995
palsar_l,3,2,random_forest,rf_sqrt,0.26295917990872075,94.03191193192684,62.7895546418606,-0.2758353395333985,15473
palsar_l,3,2,random_forest,rf_half,0.257256946526234,94.39495750665594,63.160491386770275,0.30978307837853836,15473
palsar_l,3,2,xgboost,xgb_depth6,0.2609293919397636,94.16130341879169,62.74980581823678,-1.7048160694009418,15473
palsar_l,3,2,xgboost,xgb_depth8,0.2362831034590016,95.71845840613985,63.87602054077419,-1.9424412413178678,15473
palsar_l,3,4,random_forest,rf_sqrt,0.31888429102186433,86.77829641774582,62.954936603011255,-1.2245236752735362,14724
palsar_l,3,4,random_forest,rf_half,0.31937560524550557,86.74699255690793,62.92503017623537,-0.693754933420973,14724
palsar_l,3,4,xgboost,xgb_depth6,0.3123471545243698,87.19373751409228,63.12303357150335,-1.6503448911300078,14724
palsar_l,3,4,xgboost,xgb_depth8,0.29202233779180964,88.47293795182762,63.911316407809196,-1.7493733553673476,14724
palsar_l,4,0,random_forest,rf_sqrt,0.3157030193595438,90.62918388917885,64.66801182021538,-0.10888184276944567,14597
palsar_l,4,0,random_forest,rf_half,0.3102773751499548,90.98776421077409,64.91330221612465,0.4950769437649405,14597
palsar_l,4,0,xgboost,xgb_depth6,0.3003812066251196,91.638187532244,65.27219504013091,-1.6185109284578152,14597
palsar_l,4,0,xgboost,xgb_depth8,0.27341659531533036,93.3874451790272,66.6330849042051,-1.3103619987505724,14597
palsar_l,4,1,random_forest,rf_sqrt,0.3060961964338007,92.145690550517,63.67009827932862,6.848812926257607,14854
palsar_l,4,1,random_forest,rf_half,0.3013434101873226,92.46072082577902,63.86324543900993,7.672206356396736,14854
palsar_l,4,1,xgboost,xgb_depth6,0.28489336920561514,93.54289307281032,64.56010195096414,8.374632662801847,14854
palsar_l,4,1,xgboost,xgb_depth8,0.2571036167820693,95.34315455064208,65.8370177568676,8.438500528383706,14854
palsar_l,4,2,random_forest,rf_sqrt,0.26229170578385264,94.54924865960602,63.047504091550465,-0.5207310966582555,15178
palsar_l,4,2,random_forest,rf_half,0.25794316195590483,94.82750731137125,63.30158532098071,0.043842860815633496,15178
palsar_l,4,2,xgboost,xgb_depth6,0.2549511020708186,95.01849278145278,63.229988687635135,-1.7708582325483022,15178
palsar_l,4,2,xgboost,xgb_depth8,0.23251313233052684,96.43867290594042,64.23752915558767,-1.9895296823980277,15178
palsar_l,4,3,random_forest,rf_sqrt,0.2738552368027922,92.22443091865244,62.837434396637384,-3.9314622449327956,15371
palsar_l,4,3,random_forest,rf_half,0.2706263927589184,92.42924408498966,62.92124035449538,-4.054192712115502,15371
palsar_l,4,3,xgboost,xgb_depth6,0.26811900451708803,92.58798108932615,63.18697441940808,-3.8755471114076734,15371
palsar_l,4,3,xgboost,xgb_depth8,0.2453841913365914,94.01503861700716,64.22977372493942,-4.342524358208428,15371
sentinel1_c_palsar_l,0,1,random_forest,rf_sqrt,0.342344611715674,89.766141598021,60.719084353762035,5.494787860576369,14919
sentinel1_c_palsar_l,0,1,random_forest,rf_half,0.33931947526079953,89.97236150315311,60.80099116731151,6.20683827165418,14919
sentinel1_c_palsar_l,0,1,xgboost,xgb_depth6,0.3240022820798387,91.00934357557553,61.606504583143234,5.982100977122981,14919
sentinel1_c_palsar_l,0,1,xgboost,xgb_depth8,0.30831524029402146,92.05925805044556,62.26942150356252,6.039976642871809,14919
sentinel1_c_palsar_l,0,2,random_forest,rf_sqrt,0.31650069546751014,90.59232723502333,59.50256749339815,2.1231130028789913,15172
sentinel1_c_palsar_l,0,2,random_forest,rf_half,0.314013120424425,90.7570315293366,59.59905146429771,2.3591678047403377,15172
sentinel1_c_palsar_l,0,2,xgboost,xgb_depth6,0.30680575849248604,91.2325578302634,59.621994913920894,0.29045421704863744,15172
sentinel1_c_palsar_l,0,2,xgboost,xgb_depth8,0.2905734563700977,92.29455811536478,60.5286581055226,0.5131165968444029,15172
sentinel1_c_palsar_l,0,3,random_forest,rf_sqrt,0.33272343166295903,87.9595910366242,59.807700997246805,-4.319389296192086,15306
sentinel1_c_palsar_l,0,3,random_forest,rf_half,0.3315115685279585,88.03942797158331,59.77600587070323,-4.168010353579436,15306
sentinel1_c_palsar_l,0,3,xgboost,xgb_depth6,0.3268472639676945,88.3460367852931,60.312940249253316,-3.158284906821554,15306
sentinel1_c_palsar_l,0,3,xgboost,xgb_depth8,0.31090581820116026,89.38601080483728,61.113019029496265,-3.2478766047644956,15306
sentinel1_c_palsar_l,0,4,random_forest,rf_sqrt,0.37350191245157904,82.79320565577692,59.81907436680104,0.6343169535957975,14603
sentinel1_c_palsar_l,0,4,random_forest,rf_half,0.37194512273305413,82.89600855517119,59.77910183240675,0.7403771034503437,14603
sentinel1_c_palsar_l,0,4,xgboost,xgb_depth6,0.36814736518051816,83.1462609385259,59.682653433825394,-0.380107017835314,14603
sentinel1_c_palsar_l,0,4,xgboost,xgb_depth8,0.352426341955022,84.1742800680522,60.517124267805414,-0.26321885038957815,14603
