representation,outer_fold,feature,importance_mean,importance_sd,heldout_n
sentinel1_sentinel2,2,B4,0.7916316018519657,0.10044679309014222,5000
sentinel1_sentinel2,2,B5,4.217456341647865,0.18652050794312278,5000
sentinel1_sentinel2,2,B6,0.1986149436511558,0.012522619546737314,5000
sentinel1_sentinel2,2,B7,0.11425723364331475,0.018745570754648062,5000
sentinel1_sentinel2,2,B8,0.18384097997929416,0.08902770467248405,5000
sentinel1_sentinel2,2,B8A,0.17370055884997745,0.025780514916399155,5000
sentinel1_sentinel2,2,B11,1.5700138813878464,0.06620286020893688,5000
sentinel1_sentinel2,2,B12,2.354741392941231,0.2680425363292921,5000
sentinel1_sentinel2,2,NDVI,0.32159539062137316,0.03922963591235793,5000
sentinel1_sentinel2,2,EVI,0.18696496427219245,0.028954533289263788,5000
sentinel1_sentinel2,2,NDMI,0.7175161157997204,0.07427450773787181,5000
sentinel1_sentinel2,2,NBR,0.49166062622409373,0.03907790435631985,5000
sentinel1_sentinel2,2,NDRE,1.7159112299730026,0.01779605852112916,5000
sentinel1_sentinel2,2,elevation,7.592581309630432,0.34820335619040227,5000
sentinel1_sentinel2,2,slope,1.1009110373708968,0.1668793127448993,5000
sentinel1_sentinel2,2,aspect_sin,0.21981525766333712,0.09929861196254235,5000
sentinel1_sentinel2,2,aspect_cos,0.1275727624382057,0.0479860424638067,5000
sentinel1_sentinel2,3,VV,1.8729357415552432,0.13841326432591952,5000
sentinel1_sentinel2,3,VH,1.3225145945572763,0.06821931567988301,5000
sentinel1_sentinel2,3,VV_minus_VH,0.19577028036475022,0.04722453160548465,5000
sentinel1_sentinel2,3,B2,2.2102233663809443,0.1926109052248349,5000
sentinel1_sentinel2,3,B3,1.922815989304392,0.1513927741835998,5000
sentinel1_sentinel2,3,B4,0.7726575596159554,0.12746765769787693,5000
sentinel1_sentinel2,3,B5,3.9561214212169395,0.23911344425120312,5000
sentinel1_sentinel2,3,B6,0.32117033698414826,0.027684703547110695,5000
sentinel1_sentinel2,3,B7,0.12341331772371689,0.022475752940842912,5000
sentinel1_sentinel2,3,B8,0.1412568095550597,0.06957617919600544,5000
sentinel1_sentinel2,3,B8A,0.17314401943557792,0.07829402589483025,5000
sentinel1_sentinel2,3,B11,2.107652694080239,0.042542387889132095,5000
sentinel1_sentinel2,3,B12,3.879417304854608,0.30564599439814616,5000
sentinel1_sentinel2,3,NDVI,0.28924445551391403,0.07608596085663073,5000
sentinel1_sentinel2,3,EVI,0.05294831190694064,0.007437382204398954,5000
sentinel1_sentinel2,3,NDMI,0.42987447727933176,0.06580732510219392,5000
sentinel1_sentinel2,3,NBR,0.26038336475266516,0.05897747337544503,5000
sentinel1_sentinel2,3,NDRE,1.4951385074432249,0.21247840690683487,5000
sentinel1_sentinel2,3,elevation,4.768760616537397,0.3889309416314073,5000
sentinel1_sentinel2,3,slope,1.3501828922802588,0.17023421265530245,5000
sentinel1_sentinel2,3,aspect_sin,0.3433022721061955,0.012357938206965709,5000
sentinel1_sentinel2,3,aspect_cos,0.3323923424746103,0.02247579231929666,5000
sentinel1_sentinel2,4,VV,1.0041402952826008,0.1307342352387813,5000
sentinel1_sentinel2,4,VH,1.341358816373211,0.10809402373469959,5000
sentinel1_sentinel2,4,VV_minus_VH,0.2262436163239888,0.014685444740917852,5000
